#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,¿‰’•2.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,2                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 16:19:05 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,¿‰’•                        
#SAMPLE MASS /mg:            ,8.76                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /¶ÃV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°„C/10.0(K/min)/120°„C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°„C/10.0(K/min)/120°„C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),¿‰’•2 ,1      ,-50.77,J/g ,-      ,-    ,42.3      ,°„C  ,112.2     ,°„C  ,-0.4249   ,mW/mg,-0.6664   ,mW/mg
#*Onset (DSC)  ,¿‰’•2 ,1      ,42.3  ,°„C  ,-0.4015,mW/mg,25.8      ,°„C  ,88.3      ,°„C  ,-0.3704   ,mW/mg,-0.7892   ,mW/mg
#*Peak (DSC)   ,¿‰’•2 ,1      ,90.1  ,°„C  ,-0.7905,mW/mg,25.8      ,°„C  ,102.0     ,°„C  ,-0.3704   ,mW/mg,-0.751    ,mW/mg
#*End (DSC)    ,¿‰’•2 ,1      ,112.2 ,°„C  ,-0.6679,mW/mg,91.0      ,°„C  ,119.9     ,°„C  ,-0.7903   ,mW/mg,-0.5908   ,mW/mg

##Temp./°„C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 74.87566,5.58000,      -0.72469,3.27378,1
 74.91051,5.58333,      -0.72502,3.27375,1
 74.94539,5.58667,      -0.72541,3.27373,1
 74.98023,5.59000,      -0.72572,3.27370,1
 75.01510,5.59333,      -0.72600,3.27368,1
 75.04995,5.59667,      -0.72625,3.27365,1
 75.08480,5.60000,      -0.72651,3.27363,1
 75.11964,5.60333,      -0.72674,3.27360,1
 75.15449,5.60667,      -0.72697,3.27357,1
 75.18934,5.61000,      -0.72719,3.27355,1
 75.22416,5.61333,      -0.72745,3.27352,1
 75.25898,5.61667,      -0.72776,3.27350,1
 75.29380,5.62000,      -0.72806,3.27347,1
 75.32864,5.62333,      -0.72840,3.27345,1
 75.36348,5.62667,      -0.72868,3.27342,1
 75.39830,5.63000,      -0.72893,3.27340,1
 75.43315,5.63333,      -0.72916,3.27337,1
 75.46795,5.63667,      -0.72942,3.27334,1
 75.50275,5.64000,      -0.72964,3.27332,1
 75.53756,5.64333,      -0.72993,3.27329,1
 75.57238,5.64667,      -0.73023,3.27327,1
 75.60720,5.65000,      -0.73052,3.27324,1
 75.64200,5.65333,      -0.73080,3.27322,1
 75.67680,5.65667,      -0.73108,3.27319,1
 75.71162,5.66000,      -0.73136,3.27316,1
 75.74644,5.66333,      -0.73164,3.27314,1
 75.78126,5.66667,      -0.73192,3.27311,1
 75.81607,5.67000,      -0.73223,3.27309,1
 75.85087,5.67333,      -0.73251,3.27306,1
 75.88567,5.67667,      -0.73279,3.27304,1
 75.92048,5.68000,      -0.73305,3.27301,1
 75.95526,5.68333,      -0.73333,3.27298,1
 75.99007,5.68667,      -0.73364,3.27296,1
 76.02487,5.69000,      -0.73389,3.27293,1
 76.05966,5.69333,      -0.73415,3.27291,1
 76.09443,5.69667,      -0.73443,3.27288,1
 76.12923,5.70000,      -0.73471,3.27286,1
 76.16402,5.70333,      -0.73496,3.27283,1
 76.19880,5.70667,      -0.73524,3.27280,1
 76.23357,5.71000,      -0.73553,3.27278,1
 76.26834,5.71333,      -0.73581,3.27275,1
 76.30311,5.71667,      -0.73606,3.27273,1
 76.33785,5.72000,      -0.73629,3.27270,1
 76.37264,5.72333,      -0.73652,3.27267,1
 76.40741,5.72667,      -0.73675,3.27265,1
 76.44216,5.73000,      -0.73697,3.27262,1
 76.47693,5.73333,      -0.73720,3.27260,1
 76.51169,5.73667,      -0.73743,3.27257,1
 76.54644,5.74000,      -0.73766,3.27254,1
 76.58121,5.74333,      -0.73794,3.27252,1
 76.61598,5.74667,      -0.73836,3.27249,1
 76.65077,5.75000,      -0.73869,3.27247,1
 76.68552,5.75333,      -0.73902,3.27244,1
 76.72028,5.75667,      -0.73917,3.27241,1
 76.75505,5.76000,      -0.73924,3.27239,1
 76.78980,5.76333,      -0.73939,3.27236,1
 76.82454,5.76667,      -0.73983,3.27234,1
 76.85928,5.77000,      -0.74022,3.27231,1
 76.89402,5.77333,      -0.74053,3.27228,1
 76.92877,5.77667,      -0.74078,3.27226,1
 76.96351,5.78000,      -0.74104,3.27223,1
 76.99825,5.78333,      -0.74127,3.27221,1
 77.03298,5.78667,      -0.74152,3.27218,1
 77.06769,5.79000,      -0.74178,3.27215,1
 77.10241,5.79333,      -0.74206,3.27213,1
 77.13713,5.79667,      -0.74234,3.27210,1
 77.17184,5.80000,      -0.74262,3.27208,1
 77.20656,5.80333,      -0.74280,3.27205,1
 77.24128,5.80667,      -0.74292,3.27202,1
 77.27598,5.81000,      -0.74317,3.27200,1
 77.31069,5.81333,      -0.74340,3.27197,1
 77.34541,5.81667,      -0.74366,3.27194,1
 77.38015,5.82000,      -0.74383,3.27192,1
 77.41485,5.82333,      -0.74409,3.27189,1
 77.44954,5.82667,      -0.74434,3.27187,1
 77.48423,5.83000,      -0.74462,3.27184,1
 77.51895,5.83333,      -0.74488,3.27181,1
 77.55367,5.83667,      -0.74521,3.27179,1
 77.58839,5.84000,      -0.74549,3.27176,1
 77.62313,5.84333,      -0.74575,3.27173,1
 77.65787,5.84667,      -0.74598,3.27171,1
 77.69257,5.85000,      -0.74621,3.27168,1
 77.72726,5.85333,      -0.74649,3.27165,1
 77.76193,5.85667,      -0.74680,3.27163,1
 77.79661,5.86000,      -0.74708,3.27160,1
 77.83128,5.86333,      -0.74733,3.27158,1
 77.86598,5.86667,      -0.74756,3.27155,1
 77.90062,5.87000,      -0.74782,3.27152,1
 77.93529,5.87333,      -0.74807,3.27150,1
 77.96995,5.87667,      -0.74835,3.27147,1
 78.00464,5.88000,      -0.74861,3.27144,1
 78.03928,5.88333,      -0.74886,3.27142,1
 78.07392,5.88667,      -0.74909,3.27139,1
 78.10859,5.89000,      -0.74929,3.27136,1
 78.14326,5.89333,      -0.74928,3.27134,1
 78.17793,5.89667,      -0.74940,3.27131,1
 78.21261,5.90000,      -0.74969,3.27128,1
 78.24726,5.90333,      -0.74997,3.27126,1
 78.28192,5.90667,      -0.75020,3.27123,1
 78.31656,5.91000,      -0.75042,3.27121,1
 78.35123,5.91333,      -0.75071,3.27118,1
 78.38590,5.91667,      -0.75099,3.27115,1
 78.42054,5.92000,      -0.75127,3.27113,1
 78.45520,5.92333,      -0.75152,3.27110,1
 78.48984,5.92667,      -0.75178,3.27107,1
 78.52446,5.93000,      -0.75203,3.27105,1
 78.55911,5.93333,      -0.75229,3.27102,1
 78.59375,5.93667,      -0.75252,3.27099,1
 78.62839,5.94000,      -0.75275,3.27097,1
 78.66302,5.94333,      -0.75300,3.27094,1
 78.69762,5.94667,      -0.75331,3.27091,1
 78.73223,5.95000,      -0.75362,3.27089,1
 78.76682,5.95333,      -0.75385,3.27086,1
 78.80141,5.95667,      -0.75410,3.27083,1
 78.83602,5.96000,      -0.75433,3.27081,1
 78.87064,5.96333,      -0.75445,3.27078,1
 78.90528,5.96667,      -0.75455,3.27075,1
 78.93990,5.97000,      -0.75467,3.27073,1
 78.97451,5.97333,      -0.75485,3.27070,1
 79.00913,5.97667,      -0.75510,3.27067,1
 79.04372,5.98000,      -0.75536,3.27065,1
 79.07831,5.98333,      -0.75556,3.27062,1
 79.11292,5.98667,      -0.75579,3.27059,1
 79.14751,5.99000,      -0.75610,3.27057,1
 79.18210,5.99333,      -0.75638,3.27054,1
 79.21669,5.99667,      -0.75666,3.27051,1
 79.25128,6.00000,      -0.75689,3.27048,1
 79.28585,6.00333,      -0.75709,3.27046,1
 79.32043,6.00667,      -0.75703,3.27043,1
 79.35500,6.01000,      -0.75723,3.27040,1
 79.38961,6.01333,      -0.75748,3.27038,1
 79.42420,6.01667,      -0.75769,3.27035,1
 79.45877,6.02000,      -0.75797,3.27032,1
 79.49334,6.02333,      -0.75836,3.27030,1
 79.52792,6.02667,      -0.75867,3.27027,1
 79.56249,6.03000,      -0.75889,3.27024,1
 79.59707,6.03333,      -0.75899,3.27022,1
 79.63162,6.03667,      -0.75917,3.27019,1
 79.66618,6.04000,      -0.75939,3.27016,1
 79.70072,6.04333,      -0.75962,3.27013,1
 79.73525,6.04667,      -0.75988,3.27011,1
 79.76979,6.05000,      -0.76011,3.27008,1
 79.80434,6.05333,      -0.76034,3.27005,1
 79.83889,6.05667,      -0.76051,3.27003,1
 79.87341,6.06000,      -0.76071,3.27000,1
 79.90795,6.06333,      -0.76092,3.26997,1
 79.94248,6.06667,      -0.76112,3.26995,1
 79.97698,6.07000,      -0.76129,3.26992,1
 80.01152,6.07333,      -0.76136,3.26989,1
 80.04607,6.07667,      -0.76143,3.26986,1
 80.08061,6.08000,      -0.76161,3.26984,1
 80.11512,6.08333,      -0.76181,3.26981,1
 80.14966,6.08667,      -0.76212,3.26978,1
 80.18423,6.09000,      -0.76240,3.26976,1
 80.21875,6.09333,      -0.76265,3.26973,1
 80.25326,6.09667,      -0.76286,3.26970,1
 80.28777,6.10000,      -0.76303,3.26967,1
 80.32228,6.10333,      -0.76321,3.26965,1
 80.35679,6.10667,      -0.76341,3.26962,1
 80.39130,6.11000,      -0.76359,3.26959,1
 80.42580,6.11333,      -0.76379,3.26957,1
 80.46033,6.11667,      -0.76396,3.26954,1
 80.49484,6.12000,      -0.76417,3.26951,1
 80.52934,6.12333,      -0.76437,3.26948,1
 80.56384,6.12667,      -0.76457,3.26946,1
 80.59831,6.13000,      -0.76475,3.26943,1
 80.63282,6.13333,      -0.76492,3.26940,1
 80.66733,6.13667,      -0.76510,3.26938,1
 80.70184,6.14000,      -0.76527,3.26935,1
 80.73631,6.14333,      -0.76534,3.26932,1
 80.77080,6.14667,      -0.76546,3.26929,1
 80.80528,6.15000,      -0.76561,3.26927,1
 80.83979,6.15333,      -0.76584,3.26924,1
 80.87430,6.15667,      -0.76604,3.26921,1
 80.90879,6.16000,      -0.76617,3.26918,1
 80.94328,6.16333,      -0.76632,3.26916,1
 80.97774,6.16667,      -0.76652,3.26913,1
 81.01221,6.17000,      -0.76675,3.26910,1
 81.04667,6.17333,      -0.76695,3.26907,1
 81.08111,6.17667,      -0.76713,3.26905,1
 81.11559,6.18000,      -0.76733,3.26902,1
 81.15007,6.18333,      -0.76756,3.26899,1
 81.18456,6.18667,      -0.76771,3.26897,1
 81.21903,6.19000,      -0.76788,3.26894,1
 81.25352,6.19333,      -0.76800,3.26891,1
 81.28802,6.19667,      -0.76818,3.26888,1
 81.32249,6.20000,      -0.76835,3.26886,1
 81.35693,6.20333,      -0.76853,3.26883,1
 81.39141,6.20667,      -0.76873,3.26880,1
 81.42589,6.21000,      -0.76891,3.26877,1
 81.46036,6.21333,      -0.76895,3.26875,1
 81.49482,6.21667,      -0.76902,3.26872,1
 81.52930,6.22000,      -0.76912,3.26869,1
 81.56375,6.22333,      -0.76921,3.26866,1
 81.59818,6.22667,      -0.76933,3.26864,1
 81.63262,6.23000,      -0.76948,3.26861,1
 81.66708,6.23333,      -0.76974,3.26858,1
 81.70154,6.23667,      -0.76999,3.26855,1
 81.73600,6.24000,      -0.77020,3.26852,1
 81.77043,6.24333,      -0.77032,3.26850,1
 81.80490,6.24667,      -0.77050,3.26847,1
 81.83934,6.25000,      -0.77067,3.26844,1
 81.87379,6.25333,      -0.77085,3.26841,1
 81.90821,6.25667,      -0.77105,3.26839,1
 81.94266,6.26000,      -0.77125,3.26836,1
 81.97711,6.26333,      -0.77145,3.26833,1
 82.01156,6.26667,      -0.77158,3.26830,1
 82.04602,6.27000,      -0.77167,3.26828,1
 82.08046,6.27333,      -0.77182,3.26825,1
 82.11489,6.27667,      -0.77194,3.26822,1
 82.14930,6.28000,      -0.77209,3.26819,1
 82.18374,6.28333,      -0.77224,3.26816,1
 82.21820,6.28667,      -0.77239,3.26814,1
 82.25261,6.29000,      -0.77254,3.26811,1
 82.28700,6.29333,      -0.77274,3.26808,1
 82.32141,6.29667,      -0.77289,3.26805,1
 82.35584,6.30000,      -0.77304,3.26803,1
 82.39028,6.30333,      -0.77319,3.26800,1
 82.42470,6.30667,      -0.77334,3.26797,1
 82.45915,6.31000,      -0.77346,3.26794,1
 82.49356,6.31333,      -0.77359,3.26791,1
 82.52797,6.31667,      -0.77371,3.26789,1
 82.56238,6.32000,      -0.77386,3.26786,1
 82.59679,6.32333,      -0.77398,3.26783,1
 82.63121,6.32667,      -0.77413,3.26780,1
 82.66564,6.33000,      -0.77428,3.26777,1
 82.70007,6.33333,      -0.77443,3.26775,1
 82.73446,6.33667,      -0.77458,3.26772,1
 82.76887,6.34000,      -0.77475,3.26769,1
 82.80323,6.34333,      -0.77493,3.26766,1
 82.83762,6.34667,      -0.77505,3.26763,1
 82.87202,6.35000,      -0.77520,3.26761,1
 82.90643,6.35333,      -0.77532,3.26758,1
 82.94082,6.35667,      -0.77547,3.26755,1
 82.97521,6.36000,      -0.77557,3.26752,1
 83.00957,6.36333,      -0.77572,3.26749,1
 83.04397,6.36667,      -0.77584,3.26747,1
 83.07836,6.37000,      -0.77599,3.26744,1
 83.11275,6.37333,      -0.77614,3.26741,1
 83.14718,6.37667,      -0.77629,3.26738,1
 83.18159,6.38000,      -0.77644,3.26735,1
 83.21598,6.38333,      -0.77659,3.26733,1
 83.25039,6.38667,      -0.77676,3.26730,1
 83.28477,6.39000,      -0.77689,3.26727,1
 83.31913,6.39333,      -0.77701,3.26724,1
 83.35349,6.39667,      -0.77713,3.26721,1
 83.38785,6.40000,      -0.77725,3.26719,1
 83.42223,6.40333,      -0.77727,3.26716,1
 83.45664,6.40667,      -0.77737,3.26713,1
 83.49103,6.41000,      -0.77744,3.26710,1
 83.52541,6.41333,      -0.77742,3.26707,1
 83.55979,6.41667,      -0.77747,3.26704,1
 83.59415,6.42000,      -0.77756,3.26702,1
 83.62851,6.42333,      -0.77769,3.26699,1
 83.66289,6.42667,      -0.77786,3.26696,1
 83.69728,6.43000,      -0.77825,3.26693,1
 83.73167,6.43333,      -0.77835,3.26690,1
 83.76605,6.43667,      -0.77842,3.26688,1
 83.80043,6.44000,      -0.77854,3.26685,1
 83.83477,6.44333,      -0.77869,3.26682,1
 83.86915,6.44667,      -0.77879,3.26679,1
 83.90349,6.45000,      -0.77893,3.26676,1
 83.93785,6.45333,      -0.77908,3.26673,1
 83.97220,6.45667,      -0.77918,3.26671,1
 84.00656,6.46000,      -0.77933,3.26668,1
 84.04090,6.46333,      -0.77945,3.26665,1
 84.07526,6.46667,      -0.77963,3.26662,1
 84.10964,6.47000,      -0.77978,3.26659,1
 84.14397,6.47333,      -0.77993,3.26656,1
 84.17833,6.47667,      -0.78002,3.26653,1
 84.21267,6.48000,      -0.78012,3.26651,1
 84.24705,6.48333,      -0.78014,3.26648,1
 84.28139,6.48667,      -0.78018,3.26645,1
 84.31572,6.49000,      -0.78030,3.26642,1
 84.35010,6.49333,      -0.78045,3.26639,1
 84.38444,6.49667,      -0.78071,3.26636,1
 84.41880,6.50000,      -0.78083,3.26634,1
 84.45316,6.50333,      -0.78098,3.26631,1
 84.48752,6.50667,      -0.78110,3.26628,1
 84.52188,6.51000,      -0.78120,3.26625,1
 84.55621,6.51333,      -0.78135,3.26622,1
 84.59056,6.51667,      -0.78147,3.26619,1
 84.62490,6.52000,      -0.78162,3.26616,1
 84.65923,6.52333,      -0.78174,3.26614,1
 84.69356,6.52667,      -0.78179,3.26611,1
 84.72789,6.53000,      -0.78180,3.26608,1
 84.76221,6.53333,      -0.78187,3.26605,1
 84.79652,6.53667,      -0.78197,3.26602,1
 84.83087,6.54000,      -0.78204,3.26599,1
 84.86518,6.54333,      -0.78221,3.26596,1
 84.89954,6.54667,      -0.78231,3.26594,1
 84.93389,6.55000,      -0.78243,3.26591,1
 84.96823,6.55333,      -0.78256,3.26588,1
 85.00254,6.55667,      -0.78268,3.26585,1
 85.03685,6.56000,      -0.78275,3.26582,1
 85.07118,6.56333,      -0.78284,3.26579,1
 85.10554,6.56667,      -0.78294,3.26576,1
 85.13987,6.57000,      -0.78306,3.26573,1
 85.17416,6.57333,      -0.78319,3.26571,1
 85.20843,6.57667,      -0.78328,3.26568,1
 85.24272,6.58000,      -0.78341,3.26565,1
 85.27703,6.58333,      -0.78350,3.26562,1
 85.31134,6.58667,      -0.78363,3.26559,1
 85.34564,6.59000,      -0.78372,3.26556,1
 85.37997,6.59333,      -0.78368,3.26553,1
 85.41430,6.59667,      -0.78373,3.26550,1
 85.44861,6.60000,      -0.78380,3.26548,1
 85.48293,6.60333,      -0.78400,3.26545,1
 85.51726,6.60667,      -0.78431,3.26542,1
 85.55159,6.61000,      -0.78438,3.26539,1
 85.58590,6.61333,      -0.78440,3.26536,1
 85.62020,6.61667,      -0.78444,3.26533,1
 85.65448,6.62000,      -0.78453,3.26530,1
 85.68877,6.62333,      -0.78460,3.26527,1
 85.72310,6.62667,      -0.78470,3.26524,1
 85.75741,6.63000,      -0.78477,3.26522,1
 85.79170,6.63333,      -0.78484,3.26519,1
 85.82598,6.63667,      -0.78496,3.26516,1
 85.86028,6.64000,      -0.78503,3.26513,1
 85.89456,6.64333,      -0.78510,3.26510,1
 85.92884,6.64667,      -0.78509,3.26507,1
 85.96311,6.65000,      -0.78514,3.26504,1
 85.99743,6.65333,      -0.78515,3.26501,1
 86.03174,6.65667,      -0.78522,3.26498,1
 86.06603,6.66000,      -0.78529,3.26495,1
 86.10031,6.66333,      -0.78539,3.26493,1
 86.13462,6.66667,      -0.78559,3.26490,1
 86.16895,6.67000,      -0.78579,3.26487,1
 86.20323,6.67333,      -0.78584,3.26484,1
 86.23756,6.67667,      -0.78591,3.26481,1
 86.27185,6.68000,      -0.78595,3.26478,1
 86.30616,6.68333,      -0.78597,3.26475,1
 86.34043,6.68667,      -0.78604,3.26472,1
 86.37470,6.69000,      -0.78608,3.26469,1
 86.40898,6.69333,      -0.78615,3.26466,1
 86.44325,6.69667,      -0.78622,3.26463,1
 86.47752,6.70000,      -0.78629,3.26461,1
 86.51179,6.70333,      -0.78638,3.26458,1
 86.54605,6.70667,      -0.78656,3.26455,1
 86.58029,6.71000,      -0.78666,3.26452,1
 86.61454,6.71333,      -0.78675,3.26449,1
 86.64882,6.71667,      -0.78682,3.26446,1
 86.68310,6.72000,      -0.78692,3.26443,1
 86.71738,6.72333,      -0.78699,3.26440,1
 86.75162,6.72667,      -0.78706,3.26437,1
 86.78589,6.73000,      -0.78705,3.26434,1
 86.82015,6.73333,      -0.78709,3.26431,1
 86.85441,6.73667,      -0.78713,3.26428,1
 86.88867,6.74000,      -0.78720,3.26425,1
 86.92293,6.74333,      -0.78722,3.26423,1
 86.95720,6.74667,      -0.78724,3.26420,1
 86.99146,6.75000,      -0.78728,3.26417,1
 87.02570,6.75333,      -0.78732,3.26414,1
 87.05993,6.75667,      -0.78742,3.26411,1
 87.09418,6.76000,      -0.78744,3.26408,1
 87.12844,6.76333,      -0.78745,3.26405,1
 87.16270,6.76667,      -0.78763,3.26402,1
 87.19693,6.77000,      -0.78775,3.26399,1
 87.23118,6.77333,      -0.78788,3.26396,1
 87.26544,6.77667,      -0.78795,3.26393,1
 87.29970,6.78000,      -0.78802,3.26390,1
 87.33395,6.78333,      -0.78798,3.26387,1
 87.36820,6.78667,      -0.78797,3.26384,1
 87.40243,6.79000,      -0.78806,3.26381,1
 87.43667,6.79333,      -0.78808,3.26378,1
 87.47088,6.79667,      -0.78812,3.26375,1
 87.50511,6.80000,      -0.78817,3.26373,1
 87.53934,6.80333,      -0.78821,3.26370,1
 87.57359,6.80667,      -0.78825,3.26367,1
 87.60782,6.81000,      -0.78827,3.26364,1
 87.64202,6.81333,      -0.78834,3.26361,1
 87.67626,6.81667,      -0.78841,3.26358,1
 87.71048,6.82000,      -0.78848,3.26355,1
 87.74472,6.82333,      -0.78860,3.26352,1
 87.77895,6.82667,      -0.78867,3.26349,1
 87.81316,6.83000,      -0.78874,3.26346,1
 87.84736,6.83333,      -0.78881,3.26343,1
 87.88157,6.83667,      -0.78888,3.26340,1
 87.91582,6.84000,      -0.78895,3.26337,1
 87.95005,6.84333,      -0.78900,3.26334,1
 87.98426,6.84667,      -0.78904,3.26331,1
 88.01851,6.85000,      -0.78906,3.26328,1
 88.05272,6.85333,      -0.78905,3.26325,1
 88.08692,6.85667,      -0.78909,3.26322,1
 88.12111,6.86000,      -0.78913,3.26319,1
 88.15534,6.86333,      -0.78918,3.26316,1
 88.18957,6.86667,      -0.78919,3.26313,1
 88.22377,6.87000,      -0.78921,3.26310,1
 88.25793,6.87333,      -0.78920,3.26307,1
 88.29215,6.87667,      -0.78924,3.26304,1
 88.32634,6.88000,      -0.78926,3.26301,1
 88.36054,6.88333,      -0.78930,3.26298,1
 88.39472,6.88667,      -0.78934,3.26295,1
 88.42892,6.89000,      -0.78936,3.26292,1
 88.46311,6.89333,      -0.78938,3.26289,1
 88.49730,6.89667,      -0.78942,3.26286,1
 88.53146,6.90000,      -0.78944,3.26284,1
 88.56566,6.90333,      -0.78943,3.26281,1
 88.59985,6.90667,      -0.78947,3.26278,1
 88.63403,6.91000,      -0.78946,3.26275,1
 88.66821,6.91333,      -0.78950,3.26272,1
 88.70239,6.91667,      -0.78957,3.26269,1
 88.73656,6.92000,      -0.78962,3.26266,1
 88.77072,6.92333,      -0.78966,3.26263,1
 88.80490,6.92667,      -0.78973,3.26260,1
 88.83910,6.93000,      -0.78980,3.26257,1
 88.87330,6.93333,      -0.78982,3.26254,1
 88.90746,6.93667,      -0.78983,3.26251,1
 88.94162,6.94000,      -0.78982,3.26248,1
 88.97582,6.94333,      -0.78987,3.26245,1
 89.00998,6.94667,      -0.78988,3.26242,1
 89.04420,6.95000,      -0.78990,3.26239,1
 89.07836,6.95333,      -0.78997,3.26236,1
 89.11254,6.95667,      -0.78999,3.26233,1
 89.14672,6.96000,      -0.78998,3.26230,1
 89.18092,6.96333,      -0.79002,3.26227,1
 89.21508,6.96667,      -0.79004,3.26224,1
 89.24923,6.97000,      -0.79011,3.26221,1
 89.28341,6.97333,      -0.79012,3.26218,1
 89.31757,6.97667,      -0.79014,3.26215,1
 89.35175,6.98000,      -0.79013,3.26212,1
 89.38597,6.98333,      -0.79020,3.26209,1
 89.42011,6.98667,      -0.79024,3.26206,1
 89.45426,6.99000,      -0.79026,3.26203,1
 89.48843,6.99333,      -0.79030,3.26200,1
 89.52257,6.99667,      -0.79029,3.26197,1
 89.55674,7.00000,      -0.79028,3.26193,1
 89.59090,7.00333,      -0.79027,3.26190,1
 89.62503,7.00667,      -0.79026,3.26187,1
 89.65918,7.01000,      -0.79022,3.26184,1
 89.69331,7.01333,      -0.79021,3.26181,1
 89.72748,7.01667,      -0.79020,3.26178,1
 89.76161,7.02000,      -0.79022,3.26175,1
 89.79577,7.02333,      -0.79024,3.26172,1
 89.82992,7.02667,      -0.79025,3.26169,1
 89.86407,7.03000,      -0.79027,3.26166,1
 89.89820,7.03333,      -0.79031,3.26163,1
 89.93234,7.03667,      -0.79036,3.26160,1
 89.96649,7.04000,      -0.79037,3.26157,1
 90.00064,7.04333,      -0.79042,3.26154,1
 90.03477,7.04667,      -0.79046,3.26151,1
 90.06890,7.05000,      -0.79045,3.26148,1
 90.10303,7.05333,      -0.79047,3.26145,1
 90.13716,7.05667,      -0.79051,3.26142,1
 90.17128,7.06000,      -0.79047,3.26139,1
 90.20541,7.06333,      -0.79044,3.26136,1
 90.23952,7.06667,      -0.79040,3.26133,1
 90.27364,7.07000,      -0.79042,3.26130,1
 90.30777,7.07333,      -0.79038,3.26127,1
 90.34190,7.07667,      -0.79040,3.26124,1
 90.37600,7.08000,      -0.79039,3.26121,1
 90.41010,7.08333,      -0.79038,3.26118,1
 90.44421,7.08667,      -0.79034,3.26115,1
 90.47833,7.09000,      -0.79033,3.26112,1
 90.51246,7.09333,      -0.79035,3.26109,1
 90.54659,7.09667,      -0.79036,3.26106,1
 90.58070,7.10000,      -0.79035,3.26103,1
 90.61489,7.10333,      -0.79040,3.26099,1
 90.64902,7.10667,      -0.79044,3.26096,1
 90.68315,7.11000,      -0.79043,3.26093,1
 90.71726,7.11333,      -0.79042,3.26090,1
 90.75139,7.11667,      -0.79041,3.26087,1
 90.78552,7.12000,      -0.79043,3.26084,1
 90.81964,7.12333,      -0.79042,3.26081,1
 90.85375,7.12667,      -0.79041,3.26078,1
 90.88787,7.13000,      -0.79040,3.26075,1
 90.92200,7.13333,      -0.79039,3.26072,1
 90.95608,7.13667,      -0.79038,3.26069,1
 90.99020,7.14000,      -0.79037,3.26066,1
 91.02431,7.14333,      -0.79025,3.26063,1
 91.05841,7.14667,      -0.79021,3.26060,1
 91.09252,7.15000,      -0.79020,3.26057,1
 91.12657,7.15333,      -0.79022,3.26054,1
 91.16069,7.15667,      -0.79021,3.26050,1
 91.19480,7.16000,      -0.79017,3.26047,1
 91.22890,7.16333,      -0.79014,3.26044,1
 91.26298,7.16667,      -0.79005,3.26041,1
 91.29707,7.17000,      -0.78998,3.26038,1
 91.33116,7.17333,      -0.78997,3.26035,1
 91.36526,7.17667,      -0.79002,3.26032,1
 91.39934,7.18000,      -0.79006,3.26029,1
 91.43341,7.18333,      -0.79011,3.26026,1
 91.46746,7.18667,      -0.79010,3.26023,1
 91.50156,7.19000,      -0.79006,3.26020,1
 91.53564,7.19333,      -0.79005,3.26017,1
 91.56970,7.19667,      -0.79001,3.26014,1
 91.60379,7.20000,      -0.78989,3.26011,1
 91.63789,7.20333,      -0.78981,3.26007,1
 91.67197,7.20667,      -0.78977,3.26004,1
 91.70607,7.21000,      -0.78976,3.26001,1
 91.74011,7.21333,      -0.78978,3.25998,1
 91.77420,7.21667,      -0.78979,3.25995,1
 91.80826,7.22000,      -0.78981,3.25992,1
 91.84233,7.22333,      -0.78983,3.25989,1
 91.87639,7.22667,      -0.78982,3.25986,1
 91.91044,7.23000,      -0.78973,3.25983,1
 91.94449,7.23333,      -0.78966,3.25980,1
 91.97854,7.23667,      -0.78963,3.25977,1
 92.01261,7.24000,      -0.78962,3.25973,1
 92.04667,7.24333,      -0.78955,3.25970,1
 92.08070,7.24667,      -0.78946,3.25967,1
 92.11474,7.25000,      -0.78940,3.25964,1
 92.14879,7.25333,      -0.78926,3.25961,1
 92.18284,7.25667,      -0.78919,3.25958,1
 92.21690,7.26000,      -0.78916,3.25955,1
 92.25095,7.26333,      -0.78909,3.25952,1
 92.28498,7.26667,      -0.78903,3.25949,1
 92.31905,7.27000,      -0.78894,3.25946,1
 92.35310,7.27333,      -0.78890,3.25942,1
 92.38715,7.27667,      -0.78887,3.25939,1
 92.42118,7.28000,      -0.78883,3.25936,1
 92.45523,7.28333,      -0.78887,3.25933,1
