#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,常规1.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,1                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 14:46:10 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,常规                        
#SAMPLE MASS /mg:            ,8.97                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /μV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°C/10.0(K/min)/120°C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°C/10.0(K/min)/120°C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),常规1 ,1      ,-47.42,J/g ,-      ,-    ,45.1      ,°C  ,103.7     ,°C  ,-0.3838   ,mW/mg,-0.6255   ,mW/mg
#*Onset (DSC)  ,常规1 ,1      ,45.1  ,°C  ,-0.3585,mW/mg,24.3      ,°C  ,79.7      ,°C  ,-0.2849   ,mW/mg,-0.7252   ,mW/mg
#*Peak (DSC)   ,常规1 ,1      ,81.1  ,°C  ,-0.7263,mW/mg,35.9      ,°C  ,104.0     ,°C  ,-0.3274   ,mW/mg,-0.6231   ,mW/mg
#*End (DSC)    ,常规1 ,1      ,103.7 ,°C  ,-0.6343,mW/mg,81.6      ,°C  ,119.9     ,°C  ,-0.7262   ,mW/mg,-0.4883   ,mW/mg

##Temp./°C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 86.92128,6.69000,      -0.71696,3.26423,1
 86.95461,6.69333,      -0.71693,3.26420,1
 86.98789,6.69667,      -0.71692,3.26417,1
 87.02121,6.70000,      -0.71680,3.26414,1
 87.05457,6.70333,      -0.71671,3.26411,1
 87.08792,6.70667,      -0.71668,3.26408,1
 87.12126,6.71000,      -0.71659,3.26406,1
 87.15462,6.71333,      -0.71650,3.26403,1
 87.18795,6.71667,      -0.71636,3.26400,1
 87.22131,6.72000,      -0.71621,3.26397,1
 87.25464,6.72333,      -0.71602,3.26394,1
 87.28798,6.72667,      -0.71588,3.26391,1
 87.32134,6.73000,      -0.71576,3.26388,1
 87.35471,6.73333,      -0.71568,3.26385,1
 87.38803,6.73667,      -0.71551,3.26383,1
 87.42139,6.74000,      -0.71537,3.26380,1
 87.45474,6.74333,      -0.71538,3.26377,1
 87.48807,6.74667,      -0.71537,3.26374,1
 87.52139,6.75000,      -0.71526,3.26371,1
 87.55475,6.75333,      -0.71514,3.26368,1
 87.58811,6.75667,      -0.71505,3.26365,1
 87.62148,6.76000,      -0.71494,3.26362,1
 87.65480,6.76333,      -0.71477,3.26360,1
 87.68813,6.76667,      -0.71465,3.26357,1
 87.72149,6.77000,      -0.71451,3.26354,1
 87.75487,6.77333,      -0.71437,3.26351,1
 87.78818,6.77667,      -0.71420,3.26348,1
 87.82152,6.78000,      -0.71396,3.26345,1
 87.85487,6.78333,      -0.71382,3.26342,1
 87.88821,6.78667,      -0.71360,3.26339,1
 87.92156,6.79000,      -0.71341,3.26337,1
 87.95490,6.79333,      -0.71345,3.26334,1
 87.98825,6.79667,      -0.71349,3.26331,1
 88.02157,6.80000,      -0.71348,3.26328,1
 88.05492,6.80333,      -0.71344,3.26325,1
 88.08828,6.80667,      -0.71340,3.26322,1
 88.12161,6.81000,      -0.71329,3.26319,1
 88.15493,6.81333,      -0.71320,3.26316,1
 88.18828,6.81667,      -0.71303,3.26313,1
 88.22162,6.82000,      -0.71287,3.26310,1
 88.25495,6.82333,      -0.71270,3.26308,1
 88.28830,6.82667,      -0.71256,3.26305,1
 88.32167,6.83000,      -0.71244,3.26302,1
 88.35502,6.83333,      -0.71235,3.26299,1
 88.38836,6.83667,      -0.71224,3.26296,1
 88.42172,6.84000,      -0.71204,3.26293,1
 88.45505,6.84333,      -0.71185,3.26290,1
 88.48841,6.84667,      -0.71171,3.26287,1
 88.52172,6.85000,      -0.71154,3.26284,1
 88.55507,6.85333,      -0.71138,3.26281,1
 88.58841,6.85667,      -0.71123,3.26279,1
 88.62174,6.86000,      -0.71120,3.26276,1
 88.65510,6.86333,      -0.71121,3.26273,1
 88.68844,6.86667,      -0.71120,3.26270,1
 88.72179,6.87000,      -0.71106,3.26267,1
 88.75515,6.87333,      -0.71095,3.26264,1
 88.78849,6.87667,      -0.71080,3.26261,1
 88.82187,6.88000,      -0.71069,3.26258,1
 88.85525,6.88333,      -0.71060,3.26255,1
 88.88859,6.88667,      -0.71046,3.26252,1
 88.92195,6.89000,      -0.71021,3.26249,1
 88.95530,6.89333,      -0.71007,3.26246,1
 88.98867,6.89667,      -0.70991,3.26244,1
 89.02207,6.90000,      -0.70956,3.26241,1
 89.05539,6.90333,      -0.70941,3.26238,1
 89.08875,6.90667,      -0.70940,3.26235,1
 89.12210,6.91000,      -0.70942,3.26232,1
 89.15546,6.91333,      -0.70933,3.26229,1
 89.18880,6.91667,      -0.70921,3.26226,1
 89.22216,6.92000,      -0.70902,3.26223,1
 89.25551,6.92333,      -0.70870,3.26220,1
 89.28887,6.92667,      -0.70845,3.26217,1
 89.32221,6.93000,      -0.70834,3.26214,1
 89.35554,6.93333,      -0.70827,3.26211,1
 89.38890,6.93667,      -0.70821,3.26208,1
 89.42226,6.94000,      -0.70812,3.26205,1
 89.45562,6.94333,      -0.70803,3.26202,1
 89.48897,6.94667,      -0.70787,3.26199,1
 89.52233,6.95000,      -0.70772,3.26197,1
 89.55570,6.95333,      -0.70764,3.26194,1
 89.58907,6.95667,      -0.70749,3.26191,1
 89.62239,6.96000,      -0.70730,3.26188,1
 89.65572,6.96333,      -0.70708,3.26185,1
 89.68907,6.96667,      -0.70691,3.26182,1
 89.72244,6.97000,      -0.70672,3.26179,1
 89.75580,6.97333,      -0.70661,3.26176,1
 89.78916,6.97667,      -0.70646,3.26173,1
 89.82254,6.98000,      -0.70632,3.26170,1
 89.85590,6.98333,      -0.70618,3.26167,1
 89.88930,6.98667,      -0.70604,3.26164,1
 89.92266,6.99000,      -0.70593,3.26161,1
 89.95603,6.99333,      -0.70578,3.26158,1
 89.98941,6.99667,      -0.70567,3.26155,1
 90.02277,7.00000,      -0.70555,3.26152,1
 90.05616,7.00333,      -0.70544,3.26149,1
 90.08954,7.00667,      -0.70530,3.26146,1
 90.12289,7.01000,      -0.70516,3.26143,1
 90.15626,7.01333,      -0.70499,3.26140,1
 90.18966,7.01667,      -0.70480,3.26137,1
 90.22303,7.02000,      -0.70463,3.26134,1
 90.25643,7.02333,      -0.70449,3.26131,1
 90.28982,7.02667,      -0.70435,3.26128,1
 90.32320,7.03000,      -0.70423,3.26125,1
 90.35657,7.03333,      -0.70414,3.26123,1
 90.38995,7.03667,      -0.70403,3.26120,1
 90.42333,7.04000,      -0.70389,3.26117,1
 90.45672,7.04333,      -0.70375,3.26114,1
 90.49011,7.04667,      -0.70358,3.26111,1
 90.52349,7.05000,      -0.70344,3.26108,1
 90.55692,7.05333,      -0.70327,3.26105,1
 90.59031,7.05667,      -0.70313,3.26102,1
 90.62369,7.06000,      -0.70301,3.26099,1
 90.65711,7.06333,      -0.70285,3.26096,1
 90.69051,7.06667,      -0.70271,3.26093,1
 90.72392,7.07000,      -0.70259,3.26090,1
 90.75733,7.07333,      -0.70245,3.26087,1
 90.79069,7.07667,      -0.70233,3.26084,1
 90.82408,7.08000,      -0.70217,3.26081,1
 90.85748,7.08333,      -0.70203,3.26078,1
 90.89085,7.08667,      -0.70186,3.26075,1
 90.92425,7.09000,      -0.70169,3.26072,1
 90.95764,7.09333,      -0.70152,3.26069,1
 90.99103,7.09667,      -0.70133,3.26066,1
 91.02439,7.10000,      -0.70119,3.26063,1
 91.05779,7.10333,      -0.70107,3.26060,1
 91.09120,7.10667,      -0.70093,3.26057,1
 91.12457,7.11000,      -0.70082,3.26054,1
 91.15797,7.11333,      -0.70065,3.26051,1
 91.19134,7.11667,      -0.70054,3.26048,1
 91.22474,7.12000,      -0.70042,3.26045,1
 91.25815,7.12333,      -0.70025,3.26042,1
 91.29156,7.12667,      -0.70014,3.26039,1
 91.32498,7.13000,      -0.69987,3.26036,1
 91.35839,7.13333,      -0.69970,3.26033,1
 91.39182,7.13667,      -0.69958,3.26030,1
 91.42521,7.14000,      -0.69952,3.26027,1
 91.45861,7.14333,      -0.69951,3.26024,1
 91.49200,7.14667,      -0.69940,3.26021,1
 91.52543,7.15000,      -0.69918,3.26018,1
 91.55884,7.15333,      -0.69901,3.26015,1
 91.59223,7.15667,      -0.69887,3.26012,1
 91.62562,7.16000,      -0.69870,3.26009,1
 91.65905,7.16333,      -0.69853,3.26005,1
 91.69246,7.16667,      -0.69839,3.26002,1
 91.72587,7.17000,      -0.69830,3.25999,1
 91.75925,7.17333,      -0.69824,3.25996,1
 91.79262,7.17667,      -0.69813,3.25993,1
 91.82600,7.18000,      -0.69796,3.25990,1
 91.85941,7.18333,      -0.69777,3.25987,1
 91.89282,7.18667,      -0.69755,3.25984,1
 91.92618,7.19000,      -0.69733,3.25981,1
 91.95961,7.19333,      -0.69716,3.25978,1
 91.99298,7.19667,      -0.69702,3.25975,1
 92.02639,7.20000,      -0.69690,3.25972,1
 92.05979,7.20333,      -0.69676,3.25969,1
 92.09315,7.20667,      -0.69659,3.25966,1
 92.12654,7.21000,      -0.69640,3.25963,1
 92.15995,7.21333,      -0.69621,3.25960,1
 92.19334,7.21667,      -0.69599,3.25957,1
 92.22675,7.22000,      -0.69580,3.25954,1
 92.26013,7.22333,      -0.69560,3.25951,1
 92.29351,7.22667,      -0.69543,3.25948,1
 92.32689,7.23000,      -0.69527,3.25945,1
 92.36028,7.23333,      -0.69505,3.25942,1
 92.39367,7.23667,      -0.69483,3.25939,1
 92.42707,7.24000,      -0.69461,3.25936,1
 92.46046,7.24333,      -0.69442,3.25933,1
 92.49384,7.24667,      -0.69420,3.25930,1
 92.52723,7.25000,      -0.69403,3.25927,1
 92.56061,7.25333,      -0.69389,3.25923,1
 92.59398,7.25667,      -0.69375,3.25920,1
 92.62738,7.26000,      -0.69361,3.25917,1
 92.66079,7.26333,      -0.69346,3.25914,1
 92.69415,7.26667,      -0.69335,3.25911,1
 92.72751,7.27000,      -0.69321,3.25908,1
 92.76087,7.27333,      -0.69301,3.25905,1
 92.79425,7.27667,      -0.69287,3.25902,1
 92.82762,7.28000,      -0.69273,3.25899,1
 92.86100,7.28333,      -0.69256,3.25896,1
 92.89438,7.28667,      -0.69242,3.25893,1
 92.92775,7.29000,      -0.69226,3.25890,1
 92.96115,7.29333,      -0.69212,3.25887,1
 92.99452,7.29667,      -0.69197,3.25884,1
 93.02792,7.30000,      -0.69181,3.25881,1
 93.06131,7.30333,      -0.69161,3.25878,1
 93.09467,7.30667,      -0.69142,3.25874,1
 93.12803,7.31000,      -0.69123,3.25871,1
 93.16138,7.31333,      -0.69103,3.25868,1
 93.19474,7.31667,      -0.69081,3.25865,1
 93.22810,7.32000,      -0.69054,3.25862,1
 93.26144,7.32333,      -0.69030,3.25859,1
 93.29479,7.32667,      -0.69010,3.25856,1
 93.32811,7.33000,      -0.68988,3.25853,1
 93.36146,7.33333,      -0.68972,3.25850,1
 93.39480,7.33667,      -0.68955,3.25847,1
 93.42813,7.34000,      -0.68938,3.25844,1
 93.46144,7.34333,      -0.68924,3.25841,1
 93.49477,7.34667,      -0.68907,3.25838,1
 93.52810,7.35000,      -0.68893,3.25835,1
 93.56141,7.35333,      -0.68874,3.25831,1
 93.59474,7.35667,      -0.68854,3.25828,1
 93.62807,7.36000,      -0.68838,3.25825,1
 93.66139,7.36333,      -0.68824,3.25822,1
 93.69470,7.36667,      -0.68810,3.25819,1
 93.72803,7.37000,      -0.68793,3.25816,1
 93.76136,7.37333,      -0.68773,3.25813,1
 93.79470,7.37667,      -0.68754,3.25810,1
 93.82805,7.38000,      -0.68730,3.25807,1
 93.86136,7.38333,      -0.68708,3.25804,1
 93.89469,7.38667,      -0.68691,3.25801,1
 93.92802,7.39000,      -0.68677,3.25798,1
 93.96134,7.39333,      -0.68660,3.25794,1
 93.99464,7.39667,      -0.68643,3.25791,1
 94.02797,7.40000,      -0.68627,3.25788,1
 94.06126,7.40333,      -0.68610,3.25785,1
 94.09456,7.40667,      -0.68593,3.25782,1
 94.12789,7.41000,      -0.68574,3.25779,1
 94.16120,7.41333,      -0.68552,3.25776,1
 94.19451,7.41667,      -0.68527,3.25773,1
 94.22779,7.42000,      -0.68500,3.25770,1
 94.26108,7.42333,      -0.68473,3.25767,1
 94.29441,7.42667,      -0.68453,3.25763,1
 94.32770,7.43000,      -0.68437,3.25760,1
 94.36102,7.43333,      -0.68417,3.25757,1
 94.39431,7.43667,      -0.68398,3.25754,1
 94.42757,7.44000,      -0.68379,3.25751,1
 94.46085,7.44333,      -0.68359,3.25748,1
 94.49415,7.44667,      -0.68345,3.25745,1
 94.52743,7.45000,      -0.68342,3.25742,1
 94.56070,7.45333,      -0.68333,3.25739,1
 94.59398,7.45667,      -0.68319,3.25735,1
 94.62726,7.46000,      -0.68302,3.25732,1
 94.66054,7.46333,      -0.68285,3.25729,1
 94.69380,7.46667,      -0.68263,3.25726,1
 94.72711,7.47000,      -0.68236,3.25723,1
 94.76041,7.47333,      -0.68219,3.25720,1
 94.79369,7.47667,      -0.68205,3.25717,1
 94.82695,7.48000,      -0.68183,3.25714,1
 94.86025,7.48333,      -0.68158,3.25710,1
 94.89354,7.48667,      -0.68134,3.25707,1
 94.92680,7.49000,      -0.68112,3.25704,1
 94.96008,7.49333,      -0.68093,3.25701,1
 94.99334,7.49667,      -0.68073,3.25698,1
 95.02661,7.50000,      -0.68054,3.25695,1
 95.05984,7.50333,      -0.68037,3.25692,1
 95.09310,7.50667,      -0.68018,3.25689,1
 95.12634,7.51000,      -0.67999,3.25685,1
 95.15962,7.51333,      -0.67977,3.25682,1
 95.19292,7.51667,      -0.67955,3.25679,1
 95.22620,7.52000,      -0.67933,3.25676,1
 95.25948,7.52333,      -0.67913,3.25673,1
 95.29275,7.52667,      -0.67897,3.25670,1
 95.32602,7.53000,      -0.67875,3.25667,1
 95.35931,7.53333,      -0.67855,3.25664,1
 95.39256,7.53667,      -0.67833,3.25660,1
 95.42580,7.54000,      -0.67811,3.25657,1
 95.45908,7.54333,      -0.67792,3.25654,1
 95.49238,7.54667,      -0.67770,3.25651,1
 95.52566,7.55000,      -0.67751,3.25648,1
 95.55893,7.55333,      -0.67734,3.25645,1
 95.59221,7.55667,      -0.67717,3.25642,1
 95.62549,7.56000,      -0.67703,3.25638,1
 95.65875,7.56333,      -0.67689,3.25635,1
 95.69202,7.56667,      -0.67670,3.25632,1
 95.72529,7.57000,      -0.67650,3.25629,1
 95.75857,7.57333,      -0.67628,3.25626,1
 95.79182,7.57667,      -0.67606,3.25623,1
 95.82507,7.58000,      -0.67579,3.25619,1
 95.85833,7.58333,      -0.67547,3.25616,1
 95.89161,7.58667,      -0.67519,3.25613,1
 95.92487,7.59000,      -0.67495,3.25610,1
 95.95810,7.59333,      -0.67473,3.25607,1
 95.99136,7.59667,      -0.67472,3.25604,1
 96.02464,7.60000,      -0.67463,3.25601,1
 96.05790,7.60333,      -0.67449,3.25597,1
 96.09116,7.60667,      -0.67435,3.25594,1
 96.12443,7.61000,      -0.67415,3.25591,1
 96.15767,7.61333,      -0.67391,3.25588,1
 96.19092,7.61667,      -0.67366,3.25585,1
 96.22416,7.62000,      -0.67329,3.25582,1
 96.25746,7.62333,      -0.67304,3.25578,1
 96.29072,7.62667,      -0.67285,3.25575,1
 96.32398,7.63000,      -0.67257,3.25572,1
 96.35726,7.63333,      -0.67233,3.25569,1
 96.39054,7.63667,      -0.67213,3.25566,1
 96.42380,7.64000,      -0.67197,3.25563,1
 96.45707,7.64333,      -0.67175,3.25559,1
 96.49034,7.64667,      -0.67153,3.25556,1
 96.52361,7.65000,      -0.67133,3.25553,1
 96.55687,7.65333,      -0.67114,3.25550,1
 96.59013,7.65667,      -0.67095,3.25547,1
 96.62341,7.66000,      -0.67078,3.25543,1
 96.65667,7.66333,      -0.67059,3.25540,1
 96.68993,7.66667,      -0.67037,3.25537,1
 96.72320,7.67000,      -0.67015,3.25534,1
 96.75646,7.67333,      -0.66998,3.25531,1
 96.78970,7.67667,      -0.66978,3.25528,1
 96.82295,7.68000,      -0.66954,3.25524,1
 96.85621,7.68333,      -0.66929,3.25521,1
 96.88946,7.68667,      -0.66905,3.25518,1
 96.92269,7.69000,      -0.66883,3.25515,1
 96.95595,7.69333,      -0.66861,3.25512,1
 96.98918,7.69667,      -0.66841,3.25508,1
 97.02244,7.70000,      -0.66820,3.25505,1
 97.05569,7.70333,      -0.66803,3.25502,1
 97.08895,7.70667,      -0.66783,3.25499,1
 97.12221,7.71000,      -0.66764,3.25496,1
 97.15548,7.71333,      -0.66745,3.25492,1
 97.18874,7.71667,      -0.66723,3.25489,1
 97.22195,7.72000,      -0.66698,3.25486,1
 97.25521,7.72333,      -0.66676,3.25483,1
 97.28846,7.72667,      -0.66659,3.25480,1
 97.32170,7.73000,      -0.66661,3.25476,1
 97.35497,7.73333,      -0.66657,3.25473,1
 97.38820,7.73667,      -0.66607,3.25470,1
 97.42144,7.74000,      -0.66577,3.25467,1
 97.45471,7.74333,      -0.66552,3.25464,1
 97.48795,7.74667,      -0.66528,3.25460,1
 97.52123,7.75000,      -0.66506,3.25457,1
 97.55449,7.75333,      -0.66484,3.25454,1
 97.58775,7.75667,      -0.66462,3.25451,1
 97.62102,7.76000,      -0.66447,3.25448,1
 97.65425,7.76333,      -0.66425,3.25444,1
 97.68752,7.76667,      -0.66406,3.25441,1
 97.72079,7.77000,      -0.66384,3.25438,1
 97.75405,7.77333,      -0.66360,3.25435,1
 97.78731,7.77667,      -0.66338,3.25431,1
 97.82061,7.78000,      -0.66318,3.25428,1
 97.85390,7.78333,      -0.66296,3.25425,1
 97.88715,7.78667,      -0.66274,3.25422,1
 97.92043,7.79000,      -0.66252,3.25419,1
 97.95369,7.79333,      -0.66230,3.25415,1
 97.98698,7.79667,      -0.66206,3.25412,1
 98.02025,7.80000,      -0.66179,3.25409,1
 98.05352,7.80333,      -0.66154,3.25406,1
 98.08679,7.80667,      -0.66132,3.25402,1
 98.12005,7.81000,      -0.66110,3.25399,1
 98.15331,7.81333,      -0.66085,3.25396,1
 98.18662,7.81667,      -0.66061,3.25393,1
 98.21993,7.82000,      -0.66036,3.25389,1
 98.25320,7.82333,      -0.66012,3.25386,1
 98.28648,7.82667,      -0.65990,3.25383,1
 98.31974,7.83000,      -0.65965,3.25380,1
 98.35298,7.83333,      -0.65943,3.25376,1
 98.38626,7.83667,      -0.65921,3.25373,1
 98.41951,7.84000,      -0.65899,3.25370,1
 98.45279,7.84333,      -0.65874,3.25367,1
 98.48608,7.84667,      -0.65852,3.25364,1
 98.51936,7.85000,      -0.65836,3.25360,1
 98.55262,7.85333,      -0.65822,3.25357,1
 98.58590,7.85667,      -0.65802,3.25354,1
 98.61921,7.86000,      -0.65788,3.25351,1
 98.65248,7.86333,      -0.65769,3.25347,1
 98.68579,7.86667,      -0.65749,3.25344,1
 98.71910,7.87000,      -0.65733,3.25341,1
 98.75241,7.87333,      -0.65713,3.25338,1
 98.78569,7.87667,      -0.65694,3.25334,1
 98.81898,7.88000,      -0.65675,3.25331,1
 98.85231,7.88333,      -0.65660,3.25328,1
 98.88559,7.88667,      -0.65649,3.25324,1
 98.91890,7.89000,      -0.65635,3.25321,1
 98.95220,7.89333,      -0.65621,3.25318,1
 98.98551,7.89667,      -0.65604,3.25315,1
 99.01885,7.90000,      -0.65587,3.25311,1
 99.05215,7.90333,      -0.65573,3.25308,1
 99.08548,7.90667,      -0.65559,3.25305,1
 99.11880,7.91000,      -0.65542,3.25302,1
 99.15211,7.91333,      -0.65525,3.25298,1
 99.18544,7.91667,      -0.65509,3.25295,1
 99.21877,7.92000,      -0.65494,3.25292,1
 99.25211,7.92333,      -0.65478,3.25289,1
 99.28543,7.92667,      -0.65464,3.25285,1
 99.31875,7.93000,      -0.65447,3.25282,1
 99.35208,7.93333,      -0.65430,3.25279,1
 99.38539,7.93667,      -0.65416,3.25275,1
 99.41875,7.94000,      -0.65407,3.25272,1
 99.45210,7.94333,      -0.65395,3.25269,1
 99.48544,7.94667,      -0.65381,3.25266,1
 99.51880,7.95000,      -0.65367,3.25262,1
 99.55213,7.95333,      -0.65353,3.25259,1
 99.58548,7.95667,      -0.65339,3.25256,1
 99.61880,7.96000,      -0.65325,3.25252,1
 99.65215,7.96333,      -0.65313,3.25249,1
 99.68552,7.96667,      -0.65302,3.25246,1
 99.71887,7.97000,      -0.65285,3.25243,1
 99.75225,7.97333,      -0.65273,3.25239,1
 99.78561,7.97667,      -0.65262,3.25236,1
 99.81897,7.98000,      -0.65250,3.25233,1
 99.85231,7.98333,      -0.65231,3.25229,1
 99.88566,7.98667,      -0.65214,3.25226,1
 99.91902,7.99000,      -0.65203,3.25223,1
 99.95238,7.99333,      -0.65189,3.25219,1
 99.98574,7.99667,      -0.65174,3.25216,1
100.01910,8.00000,      -0.65155,3.25213,1
100.05248,8.00333,      -0.65138,3.25209,1
100.08584,8.00667,      -0.65119,3.25206,1
100.11921,8.01000,      -0.65100,3.25203,1
100.15257,8.01333,      -0.65078,3.25200,1
100.18595,8.01667,      -0.65058,3.25196,1
100.21930,8.02000,      -0.65044,3.25193,1
100.25264,8.02333,      -0.65027,3.25190,1
100.28602,8.02667,      -0.65011,3.25186,1
100.31938,8.03000,      -0.64999,3.25183,1
100.35275,8.03333,      -0.64982,3.25180,1
100.38615,8.03667,      -0.64960,3.25176,1
100.41951,8.04000,      -0.64944,3.25173,1
100.45290,8.04333,      -0.64927,3.25170,1
100.48626,8.04667,      -0.64910,3.25166,1
100.51964,8.05000,      -0.64896,3.25163,1
100.55303,8.05333,      -0.64879,3.25160,1
100.58641,8.05667,      -0.64862,3.25156,1
100.61977,8.06000,      -0.64846,3.25153,1
100.65311,8.06333,      -0.64826,3.25150,1
100.68652,8.06667,      -0.64807,3.25146,1
100.71989,8.07000,      -0.64788,3.25143,1
100.75325,8.07333,      -0.64771,3.25140,1
100.78659,8.07667,      -0.64754,3.25136,1
100.81993,8.08000,      -0.64729,3.25133,1
100.85329,8.08333,      -0.64702,3.25130,1
100.88666,8.08667,      -0.64680,3.25126,1
100.92007,8.09000,      -0.64658,3.25123,1
100.95344,8.09333,      -0.64639,3.25120,1
100.98684,8.09667,      -0.64614,3.25116,1
101.02018,8.10000,      -0.64590,3.25113,1
101.05354,8.10333,      -0.64568,3.25110,1
101.08692,8.10667,      -0.64538,3.25106,1
101.12028,8.11000,      -0.64511,3.25103,1
101.15362,8.11333,      -0.64483,3.25100,1
101.18698,8.11667,      -0.64459,3.25096,1
101.22039,8.12000,      -0.64439,3.25093,1
101.25379,8.12333,      -0.64420,3.25090,1
101.28718,8.12667,      -0.64395,3.25086,1
101.32057,8.13000,      -0.64368,3.25083,1
101.35397,8.13333,      -0.64325,3.25080,1
101.38738,8.13667,      -0.64288,3.25076,1
101.42079,8.14000,      -0.64258,3.25073,1
101.45416,8.14333,      -0.64244,3.25070,1
101.48756,8.14667,      -0.64224,3.25066,1
101.52093,8.15000,      -0.64202,3.25063,1
101.55431,8.15333,      -0.64175,3.25059,1
101.58770,8.15667,      -0.64148,3.25056,1
101.62110,8.16000,      -0.64118,3.25053,1
101.65449,8.16333,      -0.64080,3.25049,1
101.68787,8.16667,      -0.64048,3.25046,1
101.72123,8.17000,      -0.64015,3.25043,1
101.75459,8.17333,      -0.63986,3.25039,1
101.78798,8.17667,      -0.63956,3.25036,1
101.82136,8.18000,      -0.63928,3.25033,1
101.85475,8.18333,      -0.63901,3.25029,1
101.88816,8.18667,      -0.63874,3.25026,1
101.92154,8.19000,      -0.63847,3.25022,1
101.95495,8.19333,      -0.63820,3.25019,1
101.98834,8.19667,      -0.63792,3.25016,1
102.02174,8.20000,      -0.63765,3.25012,1
102.05513,8.20333,      -0.63733,3.25009,1
102.08852,8.20667,      -0.63703,3.25005,1
102.12192,8.21000,      -0.63678,3.25002,1
102.15531,8.21333,      -0.63653,3.24999,1
102.18872,8.21667,      -0.63624,3.24995,1
102.22213,8.22000,      -0.63591,3.24992,1
102.25554,8.22333,      -0.63564,3.24989,1
102.28895,8.22667,      -0.63534,3.24985,1
102.32238,8.23000,      -0.63504,3.24982,1
102.35577,8.23333,      -0.63477,3.24978,1
102.38916,8.23667,      -0.63468,3.24975,1
102.42257,8.24000,      -0.63462,3.24972,1
102.45598,8.24333,      -0.63442,3.24968,1
102.48934,8.24667,      -0.63405,3.24965,1
102.52275,8.25000,      -0.63377,3.24961,1
102.55616,8.25333,      -0.63342,3.24958,1
102.58957,8.25667,      -0.63315,3.24955,1
102.62297,8.26000,      -0.63288,3.24951,1
102.65639,8.26333,      -0.63261,3.24948,1
102.68979,8.26667,      -0.63215,3.24944,1
102.72316,8.27000,      -0.63180,3.24941,1
102.75657,8.27333,      -0.63155,3.24938,1
102.78997,8.27667,      -0.63126,3.24934,1
102.82338,8.28000,      -0.63096,3.24931,1
102.85680,8.28333,      -0.63071,3.24927,1
102.89023,8.28667,      -0.63041,3.24924,1
102.92364,8.29000,      -0.63014,3.24921,1
102.95703,8.29333,      -0.63008,3.24917,1
102.99043,8.29667,      -0.63020,3.24914,1
103.02384,8.30000,      -0.63037,3.24910,1
103.05725,8.30333,      -0.63054,3.24907,1
103.09066,8.30667,      -0.63056,3.24904,1
103.12407,8.31000,      -0.63042,3.24900,1
103.15749,8.31333,      -0.63001,3.24897,1
103.19093,8.31667,      -0.62961,3.24893,1
103.22438,8.32000,      -0.62923,3.24890,1
103.25779,8.32333,      -0.62893,3.24886,1
103.29118,8.32667,      -0.62869,3.24883,1
103.32459,8.33000,      -0.62839,3.24880,1
103.35800,8.33333,      -0.62809,3.24876,1
103.39141,8.33667,      -0.62782,3.24873,1
103.42482,8.34000,      -0.62757,3.24869,1
103.45821,8.34333,      -0.62730,3.24866,1
103.49161,8.34667,      -0.62705,3.24862,1
103.52503,8.35000,      -0.62670,3.24859,1
103.55848,8.35333,      -0.62640,3.24856,1
103.59189,8.35667,      -0.62616,3.24852,1
103.62529,8.36000,      -0.62599,3.24849,1
103.65870,8.36333,      -0.62582,3.24845,1
103.69215,8.36667,      -0.62558,3.24842,1
103.72557,8.37000,      -0.62528,3.24838,1
103.75903,8.37333,      -0.62498,3.24835,1
103.79249,8.37667,      -0.62468,3.24831,1
103.82589,8.38000,      -0.62446,3.24828,1
103.85931,8.38333,      -0.62424,3.24825,1
103.89274,8.38667,      -0.62402,3.24821,1
103.92615,8.39000,      -0.62375,3.24818,1
103.95959,8.39333,      -0.62348,3.24814,1
103.99300,8.39667,      -0.62318,3.24811,1
104.02641,8.40000,      -0.62288,3.24807,1
104.05984,8.40333,      -0.62263,3.24804,1
104.09326,8.40667,      -0.62239,3.24800,1
104.12670,8.41000,      -0.62214,3.24797,1
104.16010,8.41333,      -0.62189,3.24794,1
