#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,常规3.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,3                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 15:41:47 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,常规                        
#SAMPLE MASS /mg:            ,7.97                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /μV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°C/10.0(K/min)/120°C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°C/10.0(K/min)/120°C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),常规3 ,1      ,-65.23,J/g ,-      ,-    ,44.2      ,°C  ,120.0     ,°C  ,-0.2975   ,mW/mg,-0.4353   ,mW/mg
#*Onset (DSC)  ,常规3 ,1      ,44.2  ,°C  ,-0.2894,mW/mg,35.9      ,°C  ,84.1      ,°C  ,-0.244    ,mW/mg,-0.6113   ,mW/mg
#*Peak (DSC)   ,常规3 ,1      ,85.3  ,°C  ,-0.6121,mW/mg,35.9      ,°C  ,104.0     ,°C  ,-0.244    ,mW/mg,-0.5501   ,mW/mg
#*End (DSC)    ,常规3 ,1      ,120.2 ,°C  ,-0.4346,mW/mg,86.3      ,°C  ,119.9     ,°C  ,-0.6119   ,mW/mg,-0.436    ,mW/mg

##Temp./°C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 19.86100,0.00000,-5.370284e-002,3.29775,1
 19.86133,0.00333,-5.373187e-002,3.29775,1
 19.86160,0.00667,-5.373217e-002,3.29775,1
 19.86200,0.01000,-5.373217e-002,3.29775,1
 19.86233,0.01333,-5.379023e-002,3.29775,1
 19.86264,0.01667,-5.381955e-002,3.29775,1
 19.86300,0.02000,-5.384858e-002,3.29775,1
 19.86360,0.02333,-5.387791e-002,3.29775,1
 19.86471,0.02667,-5.387761e-002,3.29775,1
 19.86653,0.03000,-5.381986e-002,3.29775,1
 19.86943,0.03333,-5.373278e-002,3.29775,1
 19.87339,0.03667,-5.358765e-002,3.29775,1
 19.87844,0.04000,-5.350117e-002,3.29775,1
 19.88467,0.04333,-5.335605e-002,3.29775,1
 19.89214,0.04667,-5.324084e-002,3.29775,1
 19.90100,0.05000,-5.315437e-002,3.29775,1
 19.91115,0.05333,-5.303947e-002,3.29775,1
 19.92254,0.05667,-5.295360e-002,3.29775,1
 19.93524,0.06000,-5.283930e-002,3.29774,1
 19.94918,0.06333,-5.269627e-002,3.29774,1
 19.96439,0.06667,-5.261218e-002,3.29774,1
 19.98074,0.07000,-5.267265e-002,3.29774,1
 19.99820,0.07333,-5.287885e-002,3.29774,1
 20.01677,0.07667,-5.308536e-002,3.29773,1
 20.03631,0.08000,-5.346603e-002,3.29773,1
 20.05682,0.08333,-5.387632e-002,3.29773,1
 20.07819,0.08667,-5.449041e-002,3.29772,1
 20.10042,0.09000,-5.510421e-002,3.29772,1
 20.12347,0.09333,-5.569016e-002,3.29772,1
 20.14720,0.09667,-5.630515e-002,3.29771,1
 20.17166,0.10000,-5.703655e-002,3.29771,1
 20.18943,0.10333,-5.794241e-002,3.29771,1
 20.20777,0.10667,-5.899311e-002,3.29771,1
 20.22666,0.11000,-5.998664e-002,3.29770,1
 20.24615,0.11333,-6.097989e-002,3.29770,1
 20.26620,0.11667,-6.197432e-002,3.29770,1
 20.28680,0.12000,-6.299719e-002,3.29769,1
 20.30797,0.12333,-6.419483e-002,3.29769,1
 20.32970,0.12667,-6.553791e-002,3.29769,1
 20.35205,0.13000,-6.691061e-002,3.29769,1
 20.37495,0.13333,-6.822467e-002,3.29768,1
 20.39844,0.13667,-6.951031e-002,3.29768,1
 20.42251,0.14000,-7.085400e-002,3.29768,1
 20.44713,0.14333,-7.225575e-002,3.29767,1
 20.47233,0.14667,-7.362937e-002,3.29767,1
 20.49807,0.15000,-7.529298e-002,3.29766,1
 20.52439,0.15333,-7.704399e-002,3.29766,1
 20.55120,0.15667,-7.870732e-002,3.29766,1
 20.57852,0.16000,-8.022669e-002,3.29765,1
 20.60636,0.16333,-8.165870e-002,3.29765,1
 20.63466,0.16667,-8.323556e-002,3.29764,1
 20.66338,0.17000,-8.489980e-002,3.29764,1
 20.69254,0.17333,-8.670919e-002,3.29764,1
 20.72211,0.17667,-8.843180e-002,3.29763,1
 20.75210,0.18000,-9.015501e-002,3.29763,1
 20.78251,0.18333,-9.181987e-002,3.29762,1
 20.81330,0.18667,-9.357153e-002,3.29762,1
 20.84443,0.19000,-9.535222e-002,3.29761,1
 20.87590,0.19333,-9.704584e-002,3.29761,1
 20.90767,0.19667,-9.876938e-002,3.29760,1
 20.93974,0.20000,      -0.10046,3.29760,1
 20.97210,0.20333,      -0.10216,3.29759,1
 21.00469,0.20667,      -0.10385,3.29759,1
 21.03756,0.21000,      -0.10555,3.29758,1
 21.07067,0.21333,      -0.10730,3.29758,1
 21.10398,0.21667,      -0.10908,3.29757,1
 21.13751,0.22000,      -0.11080,3.29757,1
 21.17125,0.22333,      -0.11253,3.29756,1
 21.20516,0.22667,      -0.11425,3.29756,1
 21.23923,0.23000,      -0.11600,3.29755,1
 21.27341,0.23333,      -0.11770,3.29755,1
 21.30775,0.23667,      -0.11933,3.29754,1
 21.34223,0.24000,      -0.12097,3.29754,1
 21.37682,0.24333,      -0.12249,3.29753,1
 21.41154,0.24667,      -0.12404,3.29753,1
 21.44636,0.25000,      -0.12570,3.29752,1
 21.48128,0.25333,      -0.12740,3.29752,1
 21.51625,0.25667,      -0.12898,3.29751,1
 21.55133,0.26000,      -0.13058,3.29751,1
 21.58646,0.26333,      -0.13216,3.29750,1
 21.62164,0.26667,      -0.13377,3.29749,1
 21.65692,0.27000,      -0.13538,3.29749,1
 21.69223,0.27333,      -0.13684,3.29748,1
 21.72762,0.27667,      -0.13810,3.29748,1
 21.76307,0.28000,      -0.13942,3.29747,1
 21.79852,0.28333,      -0.14079,3.29747,1
 21.83402,0.28667,      -0.14220,3.29746,1
 21.86954,0.29000,      -0.14363,3.29746,1
 21.90510,0.29333,      -0.14509,3.29745,1
 21.94069,0.29667,      -0.14644,3.29744,1
 21.97631,0.30000,      -0.14781,3.29744,1
 22.01193,0.30333,      -0.14919,3.29743,1
 22.04757,0.30667,      -0.15030,3.29743,1
 22.08321,0.31000,      -0.15145,3.29742,1
 22.11890,0.31333,      -0.15262,3.29742,1
 22.15454,0.31667,      -0.15382,3.29741,1
 22.19020,0.32000,      -0.15499,3.29740,1
 22.22587,0.32333,      -0.15616,3.29740,1
 22.26154,0.32667,      -0.15728,3.29739,1
 22.29723,0.33000,      -0.15836,3.29739,1
 22.33290,0.33333,      -0.15942,3.29738,1
 22.36861,0.33667,      -0.16050,3.29737,1
 22.40430,0.34000,      -0.16153,3.29737,1
 22.43998,0.34333,      -0.16259,3.29736,1
 22.47569,0.34667,      -0.16361,3.29736,1
 22.51141,0.35000,      -0.16461,3.29735,1
 22.54711,0.35333,      -0.16558,3.29734,1
 22.58275,0.35667,      -0.16652,3.29734,1
 22.61844,0.36000,      -0.16732,3.29733,1
 22.65413,0.36333,      -0.16820,3.29733,1
 22.68977,0.36667,      -0.16908,3.29732,1
 22.72546,0.37000,      -0.16993,3.29731,1
 22.76113,0.37333,      -0.17052,3.29731,1
 22.79680,0.37667,      -0.17117,3.29730,1
 22.83248,0.38000,      -0.17194,3.29730,1
 22.86815,0.38333,      -0.17273,3.29729,1
 22.90380,0.38667,      -0.17353,3.29728,1
 22.93944,0.39000,      -0.17421,3.29728,1
 22.97508,0.39333,      -0.17491,3.29727,1
 23.01074,0.39667,      -0.17565,3.29727,1
 23.04638,0.40000,      -0.17642,3.29726,1
 23.08203,0.40333,      -0.17715,3.29725,1
 23.11764,0.40667,      -0.17775,3.29725,1
 23.15328,0.41000,      -0.17834,3.29724,1
 23.18890,0.41333,      -0.17890,3.29723,1
 23.22451,0.41667,      -0.17946,3.29723,1
 23.26015,0.42000,      -0.18011,3.29722,1
 23.29574,0.42333,      -0.18067,3.29722,1
 23.33134,0.42667,      -0.18121,3.29721,1
 23.36693,0.43000,      -0.18177,3.29720,1
 23.40254,0.43333,      -0.18230,3.29720,1
 23.43816,0.43667,      -0.18287,3.29719,1
 23.47379,0.44000,      -0.18343,3.29718,1
 23.50939,0.44333,      -0.18399,3.29718,1
 23.54502,0.44667,      -0.18453,3.29717,1
 23.58062,0.45000,      -0.18503,3.29717,1
 23.61621,0.45333,      -0.18556,3.29716,1
 23.65179,0.45667,      -0.18601,3.29715,1
 23.68741,0.46000,      -0.18643,3.29715,1
 23.72297,0.46333,      -0.18681,3.29714,1
 23.75856,0.46667,      -0.18709,3.29713,1
 23.79415,0.47000,      -0.18748,3.29713,1
 23.82972,0.47333,      -0.18783,3.29712,1
 23.86531,0.47667,      -0.18822,3.29711,1
 23.90089,0.48000,      -0.18861,3.29711,1
 23.93648,0.48333,      -0.18903,3.29710,1
 23.97202,0.48667,      -0.18945,3.29709,1
 24.00757,0.49000,      -0.18986,3.29709,1
 24.04315,0.49333,      -0.19025,3.29708,1
 24.07870,0.49667,      -0.19055,3.29708,1
 24.11430,0.50000,      -0.19083,3.29707,1
 24.14984,0.50333,      -0.19116,3.29706,1
 24.18539,0.50667,      -0.19152,3.29706,1
 24.22095,0.51000,      -0.19185,3.29705,1
 24.25651,0.51333,      -0.19220,3.29704,1
 24.29205,0.51667,      -0.19251,3.29704,1
 24.32761,0.52000,      -0.19284,3.29703,1
 24.36320,0.52333,      -0.19314,3.29702,1
 24.39877,0.52667,      -0.19344,3.29702,1
 24.43436,0.53000,      -0.19374,3.29701,1
 24.46995,0.53333,      -0.19390,3.29700,1
 24.50554,0.53667,      -0.19414,3.29700,1
 24.54111,0.54000,      -0.19435,3.29699,1
 24.57669,0.54333,      -0.19463,3.29698,1
 24.61228,0.54667,      -0.19496,3.29698,1
 24.64784,0.55000,      -0.19529,3.29697,1
 24.68336,0.55333,      -0.19559,3.29696,1
 24.71892,0.55667,      -0.19586,3.29696,1
 24.75452,0.56000,      -0.19613,3.29695,1
 24.79011,0.56333,      -0.19640,3.29694,1
 24.82567,0.56667,      -0.19668,3.29693,1
 24.86125,0.57000,      -0.19695,3.29693,1
 24.89677,0.57333,      -0.19719,3.29692,1
 24.93233,0.57667,      -0.19729,3.29691,1
 24.96789,0.58000,      -0.19748,3.29691,1
 25.00349,0.58333,      -0.19772,3.29690,1
 25.03908,0.58667,      -0.19799,3.29689,1
 25.07466,0.59000,      -0.19826,3.29689,1
 25.11025,0.59333,      -0.19848,3.29688,1
 25.14580,0.59667,      -0.19872,3.29687,1
 25.18136,0.60000,      -0.19905,3.29687,1
 25.21692,0.60333,      -0.19927,3.29686,1
 25.25244,0.60667,      -0.19945,3.29685,1
 25.28800,0.61000,      -0.19949,3.29684,1
 25.32356,0.61333,      -0.19968,3.29684,1
 25.35910,0.61667,      -0.19983,3.29683,1
 25.39462,0.62000,      -0.20002,3.29682,1
 25.43016,0.62333,      -0.20038,3.29682,1
 25.46570,0.62667,      -0.20059,3.29681,1
 25.50125,0.63000,      -0.20072,3.29680,1
 25.53679,0.63333,      -0.20085,3.29680,1
 25.57231,0.63667,      -0.20094,3.29679,1
 25.60784,0.64000,      -0.20110,3.29678,1
 25.64331,0.64333,      -0.20126,3.29677,1
 25.67880,0.64667,      -0.20144,3.29677,1
 25.71431,0.65000,      -0.20168,3.29676,1
 25.74985,0.65333,      -0.20190,3.29675,1
 25.78534,0.65667,      -0.20203,3.29674,1
 25.82085,0.66000,      -0.20210,3.29674,1
 25.85633,0.66333,      -0.20219,3.29673,1
 25.89187,0.66667,      -0.20229,3.29672,1
 25.92736,0.67000,      -0.20265,3.29672,1
 25.96285,0.67333,      -0.20286,3.29671,1
 25.99833,0.67667,      -0.20296,3.29670,1
 26.03382,0.68000,      -0.20306,3.29669,1
 26.06931,0.68333,      -0.20328,3.29669,1
 26.10479,0.68667,      -0.20337,3.29668,1
 26.14028,0.69000,      -0.20350,3.29667,1
 26.17575,0.69333,      -0.20372,3.29667,1
 26.21123,0.69667,      -0.20387,3.29666,1
 26.24670,0.70000,      -0.20400,3.29665,1
 26.28216,0.70333,      -0.20413,3.29664,1
 26.31761,0.70667,      -0.20431,3.29664,1
 26.35307,0.71000,      -0.20450,3.29663,1
 26.38856,0.71333,      -0.20465,3.29662,1
 26.42403,0.71667,      -0.20478,3.29661,1
 26.45949,0.72000,      -0.20488,3.29661,1
 26.49497,0.72333,      -0.20509,3.29660,1
 26.53038,0.72667,      -0.20525,3.29659,1
 26.56582,0.73000,      -0.20537,3.29658,1
 26.60125,0.73333,      -0.20553,3.29658,1
 26.63666,0.73667,      -0.20569,3.29657,1
 26.67205,0.74000,      -0.20584,3.29656,1
 26.70744,0.74333,      -0.20594,3.29655,1
 26.74285,0.74667,      -0.20607,3.29655,1
 26.77825,0.75000,      -0.20620,3.29654,1
 26.81364,0.75333,      -0.20635,3.29653,1
 26.84905,0.75667,      -0.20651,3.29652,1
 26.88444,0.76000,      -0.20661,3.29652,1
 26.91982,0.76333,      -0.20676,3.29651,1
 26.95518,0.76667,      -0.20695,3.29650,1
 26.99057,0.77000,      -0.20713,3.29649,1
 27.02597,0.77333,      -0.20729,3.29649,1
 27.06136,0.77667,      -0.20739,3.29648,1
 27.09675,0.78000,      -0.20754,3.29647,1
 27.13211,0.78333,      -0.20767,3.29646,1
 27.16744,0.78667,      -0.20783,3.29645,1
 27.20277,0.79000,      -0.20784,3.29645,1
 27.23811,0.79333,      -0.20785,3.29644,1
 27.27343,0.79667,      -0.20792,3.29643,1
 27.30877,0.80000,      -0.20804,3.29642,1
 27.34411,0.80333,      -0.20832,3.29642,1
 27.37943,0.80667,      -0.20844,3.29641,1
 27.41475,0.81000,      -0.20860,3.29640,1
 27.45008,0.81333,      -0.20879,3.29639,1
 27.48538,0.81667,      -0.20897,3.29638,1
 27.52069,0.82000,      -0.20916,3.29638,1
 27.55598,0.82333,      -0.20931,3.29637,1
 27.59125,0.82667,      -0.20950,3.29636,1
 27.62656,0.83000,      -0.20968,3.29635,1
 27.66184,0.83333,      -0.20984,3.29635,1
 27.69710,0.83667,      -0.21000,3.29634,1
 27.73238,0.84000,      -0.21018,3.29633,1
 27.76761,0.84333,      -0.21031,3.29632,1
 27.80290,0.84667,      -0.21043,3.29631,1
 27.83818,0.85000,      -0.21059,3.29631,1
 27.87341,0.85333,      -0.21078,3.29630,1
 27.90861,0.85667,      -0.21084,3.29629,1
 27.94385,0.86000,      -0.21086,3.29628,1
 27.97907,0.86333,      -0.21093,3.29627,1
 28.01430,0.86667,      -0.21108,3.29627,1
 28.04948,0.87000,      -0.21124,3.29626,1
 28.08469,0.87333,      -0.21139,3.29625,1
 28.11990,0.87667,      -0.21155,3.29624,1
 28.15515,0.88000,      -0.21168,3.29623,1
 28.19034,0.88333,      -0.21180,3.29623,1
 28.22554,0.88667,      -0.21196,3.29622,1
 28.26072,0.89000,      -0.21212,3.29621,1
 28.29590,0.89333,      -0.21230,3.29620,1
 28.33107,0.89667,      -0.21246,3.29619,1
 28.36621,0.90000,      -0.21259,3.29619,1
 28.40139,0.90333,      -0.21277,3.29618,1
 28.43656,0.90667,      -0.21290,3.29617,1
 28.47172,0.91000,      -0.21302,3.29616,1
 28.50687,0.91333,      -0.21315,3.29615,1
 28.54197,0.91667,      -0.21331,3.29614,1
 28.57710,0.92000,      -0.21346,3.29614,1
 28.61223,0.92333,      -0.21359,3.29613,1
 28.64733,0.92667,      -0.21375,3.29612,1
 28.68246,0.93000,      -0.21387,3.29611,1
 28.71756,0.93333,      -0.21403,3.29610,1
 28.75269,0.93667,      -0.21422,3.29610,1
 28.78779,0.94000,      -0.21440,3.29609,1
 28.82289,0.94333,      -0.21450,3.29608,1
 28.85800,0.94667,      -0.21463,3.29607,1
 28.89308,0.95000,      -0.21461,3.29606,1
 28.92816,0.95333,      -0.21471,3.29605,1
 28.96325,0.95667,      -0.21477,3.29605,1
 28.99831,0.96000,      -0.21496,3.29604,1
 29.03338,0.96333,      -0.21517,3.29603,1
 29.06843,0.96667,      -0.21533,3.29602,1
 29.10348,0.97000,      -0.21549,3.29601,1
 29.13851,0.97333,      -0.21558,3.29600,1
 29.17352,0.97667,      -0.21568,3.29600,1
 29.20856,0.98000,      -0.21581,3.29599,1
 29.24356,0.98333,      -0.21591,3.29598,1
 29.27859,0.98667,      -0.21606,3.29597,1
 29.31359,0.99000,      -0.21619,3.29596,1
 29.34859,0.99333,      -0.21635,3.29595,1
 29.38356,0.99667,      -0.21650,3.29594,1
 29.41857,1.00000,      -0.21663,3.29594,1
 29.45356,1.00333,      -0.21679,3.29593,1
 29.48851,1.00667,      -0.21694,3.29592,1
 29.52352,1.01000,      -0.21710,3.29591,1
 29.55851,1.01333,      -0.21726,3.29590,1
 29.59348,1.01667,      -0.21741,3.29589,1
 29.62846,1.02000,      -0.21760,3.29589,1
 29.66346,1.02333,      -0.21775,3.29588,1
 29.69848,1.02667,      -0.21797,3.29587,1
 29.73348,1.03000,      -0.21815,3.29586,1
 29.76841,1.03333,      -0.21819,3.29585,1
 29.80338,1.03667,      -0.21829,3.29584,1
 29.83833,1.04000,      -0.21836,3.29583,1
 29.87325,1.04333,      -0.21840,3.29583,1
 29.90821,1.04667,      -0.21844,3.29582,1
 29.94315,1.05000,      -0.21851,3.29581,1
 29.97810,1.05333,      -0.21864,3.29580,1
 30.01303,1.05667,      -0.21879,3.29579,1
 30.04798,1.06000,      -0.21912,3.29578,1
 30.08290,1.06333,      -0.21925,3.29577,1
 30.11784,1.06667,      -0.21935,3.29576,1
 30.15274,1.07000,      -0.21968,3.29576,1
 30.18767,1.07333,      -0.21992,3.29575,1
 30.22257,1.07667,      -0.22005,3.29574,1
 30.25748,1.08000,      -0.22003,3.29573,1
 30.29233,1.08333,      -0.22004,3.29572,1
 30.32723,1.08667,      -0.22014,3.29571,1
 30.36210,1.09000,      -0.22027,3.29570,1
 30.39695,1.09333,      -0.22042,3.29569,1
 30.43182,1.09667,      -0.22055,3.29569,1
 30.46669,1.10000,      -0.22079,3.29568,1
 30.50154,1.10333,      -0.22092,3.29567,1
 30.53638,1.10667,      -0.22105,3.29566,1
 30.57123,1.11000,      -0.22115,3.29565,1
 30.60607,1.11333,      -0.22124,3.29564,1
 30.64092,1.11667,      -0.22143,3.29563,1
 30.67574,1.12000,      -0.22156,3.29562,1
 30.71054,1.12333,      -0.22168,3.29561,1
 30.74534,1.12667,      -0.22178,3.29561,1
 30.78018,1.13000,      -0.22188,3.29560,1
 30.81498,1.13333,      -0.22201,3.29559,1
 30.84979,1.13667,      -0.22213,3.29558,1
 30.88459,1.14000,      -0.22229,3.29557,1
 30.91941,1.14333,      -0.22245,3.29556,1
 30.95423,1.14667,      -0.22257,3.29555,1
 30.98902,1.15000,      -0.22273,3.29554,1
 31.02382,1.15333,      -0.22286,3.29553,1
 31.05861,1.15667,      -0.22301,3.29552,1
 31.09339,1.16000,      -0.22317,3.29552,1
 31.12818,1.16333,      -0.22335,3.29551,1
 31.16293,1.16667,      -0.22351,3.29550,1
 31.19772,1.17000,      -0.22372,3.29549,1
 31.23249,1.17333,      -0.22388,3.29548,1
 31.26725,1.17667,      -0.22404,3.29547,1
 31.30203,1.18000,      -0.22411,3.29546,1
 31.33679,1.18333,      -0.22412,3.29545,1
 31.37154,1.18667,      -0.22416,3.29544,1
 31.40626,1.19000,      -0.22443,3.29543,1
 31.44102,1.19333,      -0.22453,3.29542,1
 31.47577,1.19667,      -0.22474,3.29541,1
 31.51054,1.20000,      -0.22493,3.29541,1
 31.54525,1.20333,      -0.22505,3.29540,1
 31.57997,1.20667,      -0.22512,3.29539,1
 31.61469,1.21000,      -0.22519,3.29538,1
 31.64939,1.21333,      -0.22532,3.29537,1
 31.68410,1.21667,      -0.22553,3.29536,1
 31.71882,1.22000,      -0.22572,3.29535,1
 31.75351,1.22333,      -0.22585,3.29534,1
 31.78816,1.22667,      -0.22600,3.29533,1
 31.82284,1.23000,      -0.22616,3.29532,1
 31.85754,1.23333,      -0.22634,3.29531,1
 31.89225,1.23667,      -0.22650,3.29530,1
 31.92688,1.24000,      -0.22666,3.29529,1
 31.96154,1.24333,      -0.22675,3.29529,1
 31.99621,1.24667,      -0.22688,3.29528,1
 32.03087,1.25000,      -0.22701,3.29527,1
 32.06554,1.25333,      -0.22716,3.29526,1
 32.10018,1.25667,      -0.22732,3.29525,1
 32.13484,1.26000,      -0.22745,3.29524,1
 32.16946,1.26333,      -0.22757,3.29523,1
 32.20410,1.26667,      -0.22770,3.29522,1
 32.23872,1.27000,      -0.22786,3.29521,1
 32.27336,1.27333,      -0.22799,3.29520,1
 32.30797,1.27667,      -0.22811,3.29519,1
 32.34257,1.28000,      -0.22821,3.29518,1
 32.37721,1.28333,      -0.22828,3.29517,1
 32.41184,1.28667,      -0.22835,3.29516,1
 32.44643,1.29000,      -0.22845,3.29515,1
 32.48102,1.29333,      -0.22860,3.29514,1
 32.51559,1.29667,      -0.22876,3.29513,1
 32.55018,1.30000,      -0.22894,3.29512,1
 32.58479,1.30333,      -0.22910,3.29511,1
 32.61939,1.30667,      -0.22926,3.29510,1
 32.65398,1.31000,      -0.22938,3.29510,1
 32.68856,1.31333,      -0.22951,3.29509,1
 32.72313,1.31667,      -0.22970,3.29508,1
 32.75769,1.32000,      -0.22977,3.29507,1
 32.79226,1.32333,      -0.22981,3.29506,1
 32.82684,1.32667,      -0.22987,3.29505,1
 32.86139,1.33000,      -0.23003,3.29504,1
 32.89593,1.33333,      -0.23019,3.29503,1
 32.93048,1.33667,      -0.23043,3.29502,1
 32.96500,1.34000,      -0.23067,3.29501,1
 32.99951,1.34333,      -0.23077,3.29500,1
 33.03402,1.34667,      -0.23090,3.29499,1
 33.06854,1.35000,      -0.23103,3.29498,1
 33.10305,1.35333,      -0.23115,3.29497,1
 33.13754,1.35667,      -0.23125,3.29496,1
 33.17205,1.36000,      -0.23138,3.29495,1
 33.20654,1.36333,      -0.23148,3.29494,1
 33.24105,1.36667,      -0.23169,3.29493,1
 33.27556,1.37000,      -0.23193,3.29492,1
 33.31003,1.37333,      -0.23215,3.29491,1
 33.34451,1.37667,      -0.23230,3.29490,1
 33.37898,1.38000,      -0.23237,3.29489,1
 33.41344,1.38333,      -0.23256,3.29488,1
 33.44792,1.38667,      -0.23277,3.29487,1
 33.48236,1.39000,      -0.23302,3.29486,1
 33.51685,1.39333,      -0.23323,3.29485,1
 33.55133,1.39667,      -0.23339,3.29484,1
 33.58577,1.40000,      -0.23357,3.29483,1
 33.62021,1.40333,      -0.23373,3.29482,1
 33.65469,1.40667,      -0.23391,3.29481,1
 33.68913,1.41000,      -0.23407,3.29480,1
 33.72361,1.41333,      -0.23414,3.29479,1
 33.75802,1.41667,      -0.23418,3.29478,1
 33.79244,1.42000,      -0.23425,3.29477,1
 33.82682,1.42333,      -0.23435,3.29476,1
 33.86125,1.42667,      -0.23447,3.29475,1
 33.89567,1.43000,      -0.23460,3.29474,1
 33.93007,1.43333,      -0.23473,3.29473,1
 33.96446,1.43667,      -0.23491,3.29472,1
 33.99887,1.44000,      -0.23507,3.29471,1
 34.03328,1.44333,      -0.23522,3.29470,1
 34.06769,1.44667,      -0.23538,3.29469,1
 34.10210,1.45000,      -0.23554,3.29468,1
 34.13648,1.45333,      -0.23569,3.29467,1
 34.17084,1.45667,      -0.23585,3.29466,1
 34.20520,1.46000,      -0.23601,3.29465,1
 34.23957,1.46333,      -0.23616,3.29464,1
 34.27395,1.46667,      -0.23629,3.29463,1
 34.30831,1.47000,      -0.23645,3.29462,1
 34.34269,1.47333,      -0.23660,3.29461,1
 34.37707,1.47667,      -0.23664,3.29460,1
 34.41146,1.48000,      -0.23671,3.29459,1
 34.44585,1.48333,      -0.23695,3.29458,1
 34.48016,1.48667,      -0.23726,3.29457,1
 34.51451,1.49000,      -0.23744,3.29456,1
 34.54885,1.49333,      -0.23757,3.29455,1
 34.58321,1.49667,      -0.23770,3.29454,1
 34.61759,1.50000,      -0.23779,3.29453,1
 34.65192,1.50333,      -0.23804,3.29452,1
 34.68621,1.50667,      -0.23811,3.29451,1
 34.72054,1.51000,      -0.23817,3.29450,1
 34.75485,1.51333,      -0.23833,3.29449,1
 34.78915,1.51667,      -0.23855,3.29448,1
 34.82348,1.52000,      -0.23876,3.29447,1
 34.85782,1.52333,      -0.23894,3.29446,1
 34.89215,1.52667,      -0.23907,3.29445,1
 34.92646,1.53000,      -0.23926,3.29444,1
 34.96079,1.53333,      -0.23944,3.29443,1
 34.99510,1.53667,      -0.23966,3.29442,1
 35.02943,1.54000,      -0.23984,3.29441,1
 35.06374,1.54333,      -0.24000,3.29440,1
 35.09803,1.54667,      -0.24015,3.29438,1
 35.13231,1.55000,      -0.24028,3.29437,1
 35.16659,1.55333,      -0.24047,3.29436,1
 35.20087,1.55667,      -0.24062,3.29435,1
 35.23515,1.56000,      -0.24078,3.29434,1
 35.26944,1.56333,      -0.24097,3.29433,1
 35.30372,1.56667,      -0.24112,3.29432,1
 35.33797,1.57000,      -0.24134,3.29431,1
 35.37221,1.57333,      -0.24149,3.29430,1
 35.40644,1.57667,      -0.24165,3.29429,1
 35.44072,1.58000,      -0.24172,3.29428,1
 35.47498,1.58333,      -0.24179,3.29427,1
 35.50926,1.58667,      -0.24194,3.29426,1
 35.54351,1.59000,      -0.24213,3.29425,1
 35.57777,1.59333,      -0.24231,3.29424,1
 35.61202,1.59667,      -0.24250,3.29423,1
 35.64623,1.60000,      -0.24268,3.29422,1
 35.68048,1.60333,      -0.24290,3.29421,1
 35.71467,1.60667,      -0.24308,3.29420,1
 35.74889,1.61000,      -0.24327,3.29418,1
 35.78310,1.61333,      -0.24345,3.29417,1
 35.81730,1.61667,      -0.24361,3.29416,1
 35.85151,1.62000,      -0.24380,3.29415,1
 35.88572,1.62333,      -0.24398,3.29414,1
 35.91997,1.62667,      -0.24411,3.29413,1
 35.95416,1.63000,      -0.24429,3.29412,1
 35.98836,1.63333,      -0.24445,3.29411,1
 36.02257,1.63667,      -0.24461,3.29410,1
 36.05677,1.64000,      -0.24476,3.29409,1
 36.09095,1.64333,      -0.24495,3.29408,1
 36.12516,1.64667,      -0.24513,3.29407,1
 36.15938,1.65000,      -0.24529,3.29406,1
 36.19356,1.65333,      -0.24547,3.29404,1
 36.22775,1.65667,      -0.24569,3.29403,1
 36.26197,1.66000,      -0.24585,3.29402,1
 36.29615,1.66333,      -0.24603,3.29401,1
 36.33033,1.66667,      -0.24619,3.29400,1
 36.36449,1.67000,      -0.24637,3.29399,1
 36.39866,1.67333,      -0.24656,3.29398,1
 36.43280,1.67667,      -0.24674,3.29397,1
 36.46695,1.68000,      -0.24696,3.29396,1
 36.50110,1.68333,      -0.24714,3.29395,1
 36.53523,1.68667,      -0.24739,3.29394,1
 36.56941,1.69000,      -0.24760,3.29393,1
 36.60354,1.69333,      -0.24781,3.29391,1
